time,latitude,longitude,depth,mag,place
2022-02-01T00:52:43.137Z,-31.3361,-68.6127,111.4,4.6,"13 km NW of Albardón, Argentina"
2022-02-01T01:33:20.828Z,-40.3522,-74.2339,10.0,4.6,"85 km SW of Corral, Chile"
2022-02-01T01:39:51.445Z,-40.3059,-74.0928,22.33,4.1,"73 km SW of Corral, Chile"
2022-02-01T02:15:08.553Z,-17.1953,-179.0989,556.49,4.4,"184 km ESE of Labasa, Fiji"
2022-02-01T03:04:23.542Z,-6.9788,129.3354,114.77,4.6,Banda Sea
2022-02-01T03:54:57.267Z,-29.6298,-176.9489,10.0,4.8,Kermadec Islands region
2022-02-01T04:39:35.383Z,-58.5622,-25.4583,35.0,4.4,South Sandwich Islands region
2022-02-01T04:49:43.156Z,-20.775,-175.4248,10.0,4.4,"46 km NNW of Nuku‘alofa, Tonga"
2022-02-01T06:06:39.226Z,-0.7594,122.3155,10.0,4.7,"56 km WNW of Luwuk, Indonesia"
2022-02-01T06:57:48.100Z,-22.0821,-173.2175,10.0,4.7,Tonga region
2022-02-01T07:50:38.637Z,-4.0451,133.2095,10.0,4.3,"182 km NNE of Tual, Indonesia"
2022-02-01T10:41:02.718Z,-33.4281,117.3269,10.0,4.3,"13 km S of Wagin, Australia"
2022-02-01T11:41:35.093Z,-23.1103,170.5092,10.0,4.7,
2022-02-01T11:58:18.457Z,-29.9853,-176.3212,10.0,4.5,Kermadec Islands region
2022-02-01T12:28:40.055Z,-29.3103,-176.8972,10.0,4.3,Kermadec Islands region
2022-02-01T13:26:15.197Z,-23.4441,-179.5745,538.22,4.4,south of the Fiji Islands
2022-02-01T14:05:02.262Z,-7.1036,145.9965,177.37,5.4,"71 km W of Bulolo, Papua New Guinea"
2022-02-01T14:16:19.701Z,-7.1047,155.6733,35.0,4.6,"89 km SSE of Panguna, Papua New Guinea"
2022-02-01T14:30:03.926Z,-29.7318,-176.2327,10.0,4.9,Kermadec Islands region
2022-02-01T14:36:57.798Z,-31.9634,-178.4853,40.29,4.5,Kermadec Islands region
2022-02-01T15:03:55.011Z,-22.0964,-179.3418,591.14,4.5,south of the Fiji Islands
2022-02-01T15:26:01.094Z,-29.512,-176.8196,4.36,5.3,Kermadec Islands region
2022-02-01T15:26:44.628Z,-23.244,171.2247,10.0,4.3,southeast of the Loyalty Islands
2022-02-01T15:39:26.612Z,-22.9539,171.3794,10.0,4.6,southeast of the Loyalty Islands
2022-02-01T17:36:15.618Z,-57.46,-26.4821,100.56,4.6,South Sandwich Islands region
2022-02-01T17:40:57.490Z,-32.7316,-71.7757,26.66,4.2,"36 km NNW of Valparaíso, Chile"
2022-02-01T18:22:46.656Z,-8.1363,112.2275,127.43,4.2,"Java, Indonesia"
2022-02-01T18:23:35.574Z,-29.7597,-176.8726,10.0,4.5,Kermadec Islands region
2022-02-01T19:25:10.031Z,-7.483,128.3132,119.0,6.0,"184 km NE of Lospalos, Timor Leste"
2022-02-01T19:58:00.014Z,-20.7195,-175.4496,10.0,4.9,"53 km NNW of Nuku‘alofa, Tonga"
2022-02-01T21:15:43.376Z,-17.0427,-173.986,87.4,4.7,"122 km S of Hihifo, Tonga"
2022-02-01T23:59:37.722Z,-7.1929,105.0262,31.04,4.5,"Java, Indonesia"
2022-02-02T00:30:21.934Z,-0.5225,97.0893,10.0,4.1,"Kepulauan Batu, Indonesia"
2022-02-02T01:03:59.202Z,-19.1471,-177.5638,587.11,4.5,Fiji region
2022-02-02T02:15:12.522Z,-23.4979,-68.2119,131.22,4.2,"64 km S of San Pedro de Atacama, Chile"
2022-02-02T03:23:01.481Z,-7.9885,107.7884,51.82,4.3,"78 km SSW of Singaparna, Indonesia"
2022-02-02T04:10:54.265Z,-58.4984,-25.3381,35.0,4.9,South Sandwich Islands region
2022-02-02T04:24:30.416Z,-49.8546,163.2234,10.0,5.2,"Auckland Islands, New Zealand region"
2022-02-02T04:49:22.615Z,-18.8849,-176.8062,316.14,4.3,"277 km WNW of Pangai, Tonga"
2022-02-02T05:24:16.494Z,-16.0864,-175.9854,372.77,4.5,"234 km W of Hihifo, Tonga"
2022-02-02T05:32:32.230Z,-27.7569,-176.3267,10.0,5.6,Kermadec Islands region
2022-02-02T05:58:18.027Z,-60.6693,-26.7257,10.0,4.5,South Sandwich Islands region
2022-02-02T06:28:12.590Z,-5.3533,153.9326,49.31,4.7,"202 km WNW of Panguna, Papua New Guinea"
2022-02-02T07:29:40.703Z,-21.5857,-178.6128,545.85,4.4,Fiji region
2022-02-02T07:35:59.289Z,-8.3977,104.021,10.0,4.6,"299 km SW of Labuan, Indonesia"
2022-02-02T08:36:46.621Z,-6.5234,153.7118,10.0,4.9,"197 km W of Panguna, Papua New Guinea"
2022-02-02T09:57:00.348Z,-27.8219,-176.272,10.0,4.8,Kermadec Islands region
2022-02-02T10:18:15.453Z,-27.8534,-176.3672,10.0,5.3,Kermadec Islands region
2022-02-02T10:22:21.296Z,-27.703,-176.4198,10.0,4.7,Kermadec Islands region
2022-02-02T10:26:33.511Z,-21.1035,-174.2706,9.61,5.5,"74 km ENE of ‘Ohonua, Tonga"
2022-02-02T11:16:37.930Z,-21.1103,-174.1964,10.0,4.7,"82 km ENE of ‘Ohonua, Tonga"
2022-02-02T11:39:03.750Z,-27.8091,-176.2262,10.0,4.6,Kermadec Islands region
2022-02-02T15:10:13.820Z,-21.4053,-176.2023,181.08,4.1,"106 km WSW of Haveluloto, Tonga"
2022-02-02T16:09:47.618Z,-20.8569,-175.5787,10.0,4.7,"50 km NW of Haveluloto, Tonga"
2022-02-02T16:29:59.956Z,-20.8318,-175.5647,10.0,4.6,"50 km NW of Nuku‘alofa, Tonga"
2022-02-02T17:26:30.825Z,-29.8757,-176.4628,10.0,4.8,Kermadec Islands region
2022-02-02T17:41:25.123Z,-27.81,-176.3126,10.0,4.7,Kermadec Islands region
2022-02-02T18:13:02.910Z,-27.9248,-175.9728,10.0,5.5,Kermadec Islands region
2022-02-02T19:23:01.137Z,-32.2383,-179.0992,66.34,5.3,south of the Kermadec Islands
2022-02-02T19:28:45.737Z,-8.3292,-74.4861,153.37,4.3,"9 km NE of Pucallpa, Peru"
2022-02-02T20:20:57.627Z,-27.8482,-176.4447,10.0,4.4,Kermadec Islands region
2022-02-02T21:36:29.554Z,-6.1699,154.7017,392.63,4.2,"88 km W of Panguna, Papua New Guinea"
2022-02-02T22:16:08.694Z,-16.912,-69.173,190.92,4.0,"40 km SSW of Desaguadero, Peru"
2022-02-02T22:16:28.264Z,-10.9468,-78.4868,49.57,4.7,"77 km WSW of Paramonga, Peru"
2022-02-02T22:17:57.957Z,-33.731,-179.3683,35.0,4.4,south of the Kermadec Islands
2022-02-02T23:58:17.257Z,-29.6881,-176.9808,10.0,5.2,Kermadec Islands region
2022-02-03T00:12:13.505Z,-29.2735,-176.9659,10.0,4.2,Kermadec Islands region
2022-02-03T03:11:58.145Z,-19.3576,-69.4165,112.24,4.2,"122 km NE of Iquique, Chile"
2022-02-03T03:12:37.681Z,-23.1514,-66.7448,209.48,4.4,"109 km W of El Aguilar, Argentina"
2022-02-03T07:02:28.747Z,-3.8646,-79.5827,70.64,4.0,"16 km SSE of Portovelo, Ecuador"
2022-02-03T07:45:31.998Z,-29.9208,-177.6108,9.9,4.5,"Kermadec Islands, New Zealand"
2022-02-03T08:22:30.373Z,-29.8977,-177.1212,10.0,4.5,"Kermadec Islands, New Zealand"
2022-02-03T09:02:01.124Z,-29.7901,-176.9616,10.0,4.6,Kermadec Islands region
2022-02-03T09:10:36.571Z,-29.6594,-176.8946,10.0,4.6,Kermadec Islands region
2022-02-03T09:35:51.266Z,-23.2267,-64.9863,24.36,5.0,"37 km E of Humahuaca, Argentina"
2022-02-03T10:22:46.171Z,-29.693,-176.7953,10.0,4.9,Kermadec Islands region
2022-02-03T10:35:52.969Z,-30.5477,-71.5404,60.65,4.1,"33 km W of Ovalle, Chile"
2022-02-03T11:19:43.548Z,-31.7435,-67.9472,10.0,4.2,"33 km ESE of Caucete, Argentina"
2022-02-03T11:37:44.312Z,-7.4795,119.6713,10.0,4.9,"114 km NNW of Labuan Bajo, Indonesia"
2022-02-03T12:45:56.615Z,-23.2132,-175.0544,10.0,4.9,"208 km S of ‘Ohonua, Tonga"
2022-02-03T13:26:13.497Z,-34.6149,-73.6867,10.0,4.5,"141 km NW of Constitución, Chile"
2022-02-03T15:40:49.326Z,-9.1111,125.7147,10.0,5.2,"13 km SSE of Same, Timor Leste"
2022-02-03T15:58:57.367Z,-4.4661,-76.9283,110.0,6.5,"49 km NW of Barranca, Peru"
2022-02-03T16:33:02.887Z,-22.4608,-68.7381,112.52,4.2,"19 km E of Calama, Chile"
2022-02-03T16:47:47.271Z,-60.0556,-26.7007,95.97,4.6,South Sandwich Islands region
2022-02-03T18:12:39.918Z,-28.6299,74.0194,10.0,4.5,Mid-Indian Ridge
2022-02-03T19:16:50.659Z,-24.0594,-175.6196,10.0,4.5,south of Tonga
2022-02-03T21:29:29.552Z,-31.9496,-69.0353,120.92,4.4,"51 km SW of Pocito, Argentina"
2022-02-03T22:47:29.842Z,-30.8427,-178.1141,10.0,4.8,"Kermadec Islands, New Zealand"
2022-02-03T22:47:41.480Z,-14.9485,168.336,10.0,4.7,"136 km E of Port-Olry, Vanuatu"
2022-02-03T22:59:20.328Z,-57.9455,-25.83,35.0,5.1,South Sandwich Islands region
2022-02-04T00:15:25.834Z,-30.6918,-178.8505,222.26,4.6,"Kermadec Islands, New Zealand"
2022-02-04T00:39:22.803Z,-29.8808,-176.1642,10.0,4.7,
2022-02-04T01:55:23.588Z,-29.4817,-176.998,10.0,4.9,Kermadec Islands region
2022-02-04T02:29:58.462Z,-6.0358,151.5255,23.31,4.9,"162 km ESE of Kimbe, Papua New Guinea"
2022-02-04T05:30:22.305Z,-18.7927,-177.6756,611.99,4.0,Fiji region
2022-02-04T06:18:09.519Z,-29.5528,-176.9654,10.0,4.8,Kermadec Islands region
2022-02-04T07:48:02.178Z,-27.9119,-66.9927,162.5,4.5,"25 km SSE of Londres, Argentina"
2022-02-04T07:58:16.682Z,-6.4941,103.4437,10.0,4.5,"233 km WSW of Bandar Lampung, Indonesia"
2022-02-04T09:30:43.015Z,-31.9018,-178.3075,10.0,4.7,Kermadec Islands region
2022-02-04T10:10:46.682Z,-7.2617,105.9667,44.85,5.2,"71 km WSW of Pelabuhanratu, Indonesia"
2022-02-04T13:06:30.399Z,-20.8613,-175.56,10.0,5.0,"48 km NW of Nuku‘alofa, Tonga"
2022-02-04T15:04:33.954Z,-20.9651,-174.2447,10.0,4.6,"83 km ENE of ‘Ohonua, Tonga"
2022-02-04T15:10:17.085Z,-21.5589,-68.9239,117.38,4.1,"99 km N of Calama, Chile"
2022-02-04T15:14:15.281Z,-30.5691,-177.495,10.0,4.6,"Kermadec Islands, New Zealand"
2022-02-04T15:59:20.191Z,-18.2751,167.7623,10.0,4.9,"83 km SW of Port-Vila, Vanuatu"
2022-02-04T16:34:21.172Z,-8.0237,127.3863,80.54,4.5,"69 km NE of Lospalos, Timor Leste"
2022-02-04T18:36:57.874Z,-21.2736,-177.7469,399.93,4.4,"263 km W of Haveluloto, Tonga"
2022-02-04T18:43:10.408Z,-23.6119,-179.3513,477.45,4.2,south of the Fiji Islands
2022-02-04T20:15:13.161Z,-20.6822,-175.2642,10.0,4.6,"51 km N of Nuku‘alofa, Tonga"
2022-02-04T20:17:34.145Z,-23.4005,-177.028,163.65,4.8,south of the Fiji Islands
2022-02-04T20:25:09.549Z,-48.033,99.4949,10.0,6.3,southeast Indian Ridge
2022-02-04T20:52:52.377Z,-20.4507,-69.0392,106.08,4.0,"118 km ESE of Iquique, Chile"
2022-02-04T21:16:00.094Z,-18.2427,168.2087,21.56,4.7,"57 km S of Port-Vila, Vanuatu"
2022-02-04T21:32:29.700Z,-30.3435,-177.6455,10.0,4.8,"Kermadec Islands, New Zealand"
2022-02-04T23:15:38.396Z,-16.8729,-173.6791,10.0,4.9,"102 km S of Hihifo, Tonga"
2022-02-04T23:23:57.776Z,-20.918,-178.4468,544.48,4.5,Fiji region
2022-02-05T01:58:09.877Z,-48.0889,99.0045,10.0,4.9,southeast Indian Ridge
2022-02-05T03:20:23.889Z,-8.973,124.0641,105.44,4.7,"43 km NW of Pante Makasar, Timor Leste"
2022-02-05T04:27:31.487Z,-10.7418,164.5779,10.0,4.7,"133 km W of Lata, Solomon Islands"
2022-02-05T04:38:45.130Z,-32.185,179.8393,404.54,4.3,south of the Kermadec Islands
2022-02-05T05:18:52.610Z,-30.4686,-177.5573,10.0,4.4,"Kermadec Islands, New Zealand"
2022-02-05T07:57:07.998Z,-9.1247,125.9543,10.0,4.2,"36 km ESE of Same, Timor Leste"
2022-02-05T08:20:44.355Z,-17.1493,-174.3115,151.32,4.7,"143 km SSW of Hihifo, Tonga"
2022-02-05T09:06:02.857Z,-21.2896,-179.0137,617.08,4.5,Fiji region
2022-02-05T09:10:13.776Z,-1.0684,-24.5359,10.0,4.5,central Mid-Atlantic Ridge
2022-02-05T09:36:00.336Z,-29.7136,-178.1012,67.19,4.3,"Kermadec Islands, New Zealand"
2022-02-05T10:01:52.572Z,-12.2154,167.0314,244.52,4.4,"192 km NNW of Sola, Vanuatu"
2022-02-05T10:46:18.868Z,-30.415,-72.2131,10.0,4.2,"98 km WSW of Coquimbo, Chile"
2022-02-05T10:59:16.988Z,-3.6397,146.7838,10.0,4.1,Bismarck Sea
2022-02-05T11:15:55.012Z,-2.9322,126.9534,12.81,4.4,"160 km WNW of Ambon, Indonesia"
2022-02-05T17:11:16.476Z,-20.5382,-177.7349,518.05,4.3,"271 km WNW of Haveluloto, Tonga"
2022-02-05T17:31:46.923Z,-47.2449,165.3745,15.13,5.0,"224 km WSW of Riverton, New Zealand"
2022-02-05T17:47:49.442Z,-33.135,-179.556,74.3,5.1,south of the Kermadec Islands
2022-02-05T20:10:01.412Z,-7.2947,121.3018,10.0,4.4,"172 km NNE of Ruteng, Indonesia"
2022-02-05T20:49:02.968Z,-7.3954,121.2078,10.0,4.6,"157 km NNE of Ruteng, Indonesia"
2022-02-05T21:16:09.047Z,-47.2489,165.3214,10.0,4.0,"228 km WSW of Riverton, New Zealand"
2022-02-05T22:16:14.127Z,-17.5843,-178.2637,519.18,4.4,"261 km ENE of Levuka, Fiji"
2022-02-05T22:20:24.158Z,-22.7419,171.8685,10.0,4.9,southeast of the Loyalty Islands
2022-02-05T22:44:40.734Z,-15.8445,-172.8816,21.97,4.6,"98 km E of Hihifo, Tonga"
2022-02-05T22:50:28.114Z,-7.3449,121.3006,10.0,4.6,"167 km NNE of Ruteng, Indonesia"
2022-02-06T00:42:21.248Z,-21.7105,-176.4618,172.26,5.2,"143 km WSW of Haveluloto, Tonga"
2022-02-06T00:58:11.535Z,-29.8339,-177.7053,20.43,4.8,"Kermadec Islands, New Zealand"
2022-02-06T01:41:46.966Z,-26.9938,26.7835,5.0,4.4,"11 km E of Orkney, South Africa"
2022-02-06T02:21:23.098Z,-23.4313,-179.6866,541.96,4.4,south of the Fiji Islands
2022-02-06T02:42:51.419Z,-56.7245,147.6101,10.0,4.5,west of Macquarie Island
2022-02-06T03:02:30.690Z,-21.2607,-67.4604,213.13,4.0,"110 km SW of Uyuni, Bolivia"
2022-02-06T06:50:36.064Z,-7.601,127.2225,113.43,4.0,"104 km NNE of Lospalos, Timor Leste"
2022-02-06T06:57:30.947Z,-30.5567,-177.4115,10.0,4.7,"Kermadec Islands, New Zealand"
2022-02-06T07:23:49.557Z,-9.2804,121.0312,81.81,4.2,"84 km SW of Ende, Indonesia"
2022-02-06T07:42:20.092Z,-31.5838,179.7062,418.77,4.5,Kermadec Islands region
2022-02-06T08:05:10.039Z,-5.0315,153.3675,36.24,4.2,"New Ireland region, Papua New Guinea"
2022-02-06T11:34:42.742Z,-23.8878,-179.7626,483.41,4.4,south of the Fiji Islands
2022-02-06T12:21:13.124Z,-20.6557,-175.4246,10.0,4.9,"58 km NNW of Nuku‘alofa, Tonga"
2022-02-06T12:25:32.875Z,-30.6337,-177.2939,10.0,4.9,"Kermadec Islands, New Zealand"
2022-02-06T12:26:23.837Z,-30.8579,-177.3213,10.0,4.9,"Kermadec Islands, New Zealand"
2022-02-06T12:37:53.064Z,-58.6191,-25.2376,35.0,4.7,South Sandwich Islands region
2022-02-06T12:56:23.419Z,-20.5914,-177.5159,509.53,4.5,"247 km WNW of Haveluloto, Tonga"
2022-02-06T13:03:10.588Z,-17.7244,-178.672,550.02,4.5,"216 km E of Levuka, Fiji"
2022-02-06T13:08:25.043Z,-27.8815,-176.4812,7.44,4.9,Kermadec Islands region
2022-02-06T13:18:21.764Z,-29.3608,-176.7297,10.0,4.8,Kermadec Islands region
2022-02-06T13:55:32.733Z,-6.6984,149.8414,10.0,4.2,"New Britain region, Papua New Guinea"
2022-02-06T14:34:37.660Z,-30.4816,-177.5861,10.0,4.6,"Kermadec Islands, New Zealand"
2022-02-06T15:03:50.103Z,-28.1155,-177.698,10.0,4.6,Kermadec Islands region
2022-02-06T18:27:01.302Z,-56.3188,-25.7549,10.0,4.9,South Sandwich Islands region
2022-02-06T19:00:06.155Z,-23.0508,-179.8439,553.22,4.3,south of the Fiji Islands
2022-02-06T21:26:53.860Z,-58.6463,-26.2175,126.99,4.6,South Sandwich Islands region
2022-02-06T21:57:34.047Z,-58.3553,148.9228,10.0,4.7,west of Macquarie Island
2022-02-06T22:27:33.021Z,-56.1445,-25.8452,10.0,4.7,South Sandwich Islands region
2022-02-06T22:55:19.525Z,-25.0653,-179.8585,466.89,4.6,south of the Fiji Islands
2022-02-06T23:46:31.665Z,-22.1743,-68.6576,105.47,5.3,"41 km NE of Calama, Chile"
2022-02-07T00:14:13.968Z,-0.4253,122.0153,18.05,4.5,"103 km NW of Luwuk, Indonesia"
2022-02-07T03:28:45.937Z,-18.021,-174.8155,185.85,4.4,"112 km NW of Neiafu, Tonga"
2022-02-07T03:41:37.477Z,-29.1825,-177.0122,10.0,5.0,"Kermadec Islands, New Zealand"
2022-02-07T04:02:01.833Z,-2.3826,-77.1643,133.51,4.1,"105 km E of Macas, Ecuador"
2022-02-07T06:01:20.858Z,-31.5441,179.9015,349.5,4.7,Kermadec Islands region
2022-02-07T06:02:53.356Z,-46.8096,165.1552,10.0,4.6,"225 km WSW of Riverton, New Zealand"
2022-02-07T06:58:23.729Z,-22.8462,171.2993,10.0,4.3,southeast of the Loyalty Islands
2022-02-07T07:10:24.966Z,-22.843,171.1424,10.0,4.4,
2022-02-07T08:14:38.248Z,-0.7184,97.1326,10.0,4.6,"Kepulauan Batu, Indonesia"
2022-02-07T08:16:41.569Z,-7.229,-13.0194,10.0,4.7,"172 km ENE of Georgetown, Saint Helena"
2022-02-07T08:45:36.358Z,-13.5,174.4075,10.0,5.3,Fiji region
2022-02-07T09:06:47.182Z,-5.656,149.9727,121.29,4.7,"21 km WSW of Kimbe, Papua New Guinea"
2022-02-07T09:32:25.227Z,-47.3026,165.5607,10.0,3.9,"215 km WSW of Riverton, New Zealand"
2022-02-07T10:24:03.656Z,-21.9139,-178.7799,459.51,4.2,Fiji region
2022-02-07T10:37:45.744Z,-59.5982,-26.3878,59.75,5.2,
2022-02-07T11:13:26.433Z,-14.9388,-173.2196,10.0,4.4,"128 km NNE of Hihifo, Tonga"
2022-02-07T13:05:10.359Z,-20.6794,-175.5721,10.0,4.7,
2022-02-07T14:56:59.232Z,-8.9116,155.1997,10.0,4.4,"201 km WSW of Gizo, Solomon Islands"
2022-02-07T15:04:07.326Z,-20.2559,-67.4347,208.05,4.5,"52 km W of Colchani, Bolivia"
2022-02-07T15:38:20.404Z,-9.8698,155.2334,10.0,4.7,"263 km SW of Gizo, Solomon Islands"
2022-02-07T17:20:47.905Z,-6.8087,149.8969,10.0,4.4,"76 km SSE of Kandrian, Papua New Guinea"
2022-02-07T18:06:32.988Z,-20.5753,-175.4148,10.0,4.6,"66 km NNW of Nuku‘alofa, Tonga"
2022-02-07T19:06:31.268Z,-15.2186,-177.6697,409.94,4.6,"111 km SSE of Alo, Wallis and Futuna"
2022-02-07T19:29:52.672Z,-33.5981,56.9114,10.0,4.9,
2022-02-07T19:32:32.399Z,-6.6314,103.5779,10.0,4.4,"228 km SW of Bandar Lampung, Indonesia"
2022-02-07T21:09:39.837Z,-59.2502,-25.4771,35.0,5.2,South Sandwich Islands region
2022-02-07T21:43:58.846Z,-10.0082,161.628,86.11,4.0,"58 km NNW of Kirakira, Solomon Islands"
2022-02-08T02:28:45.909Z,-30.2682,-177.8746,35.0,5.0,"Kermadec Islands, New Zealand"
2022-02-08T02:30:39.111Z,-23.8043,-175.7019,10.0,5.0,"284 km SSW of ‘Ohonua, Tonga"
2022-02-08T05:22:13.355Z,-25.82,-70.9434,57.4,4.4,"64 km SW of Taltal, Chile"
2022-02-08T05:36:06.789Z,-55.6963,-145.0945,10.0,4.8,Pacific-Antarctic Ridge
2022-02-08T06:32:39.126Z,-58.3399,-14.7376,10.0,5.1,east of the South Sandwich Islands
2022-02-08T07:11:28.734Z,-16.311,66.9078,10.0,4.5,Mid-Indian Ridge
2022-02-08T07:33:19.443Z,-55.7217,-145.0455,10.0,4.6,Pacific-Antarctic Ridge
2022-02-08T08:00:30.746Z,-55.2677,-144.8182,10.0,5.1,Pacific-Antarctic Ridge
2022-02-08T08:22:21.920Z,-23.6673,-175.6008,10.0,5.2,"266 km SSW of ‘Ohonua, Tonga"
2022-02-08T08:37:45.660Z,-59.3713,-25.3304,23.0,4.4,South Sandwich Islands region
2022-02-08T08:51:38.666Z,-53.2311,9.4643,10.0,5.0,southwest of Africa
2022-02-08T10:20:47.325Z,-4.5074,125.3292,472.22,4.1,Banda Sea
2022-02-08T11:19:17.582Z,-55.4158,-145.1226,10.0,4.7,Pacific-Antarctic Ridge
2022-02-08T11:59:25.311Z,-0.417,-19.8913,10.0,6.2,central Mid-Atlantic Ridge
2022-02-08T12:57:46.522Z,-13.743,174.5274,10.0,4.8,Fiji region
2022-02-08T13:01:00.233Z,-6.3995,150.1995,10.0,4.7,"75 km ESE of Kandrian, Papua New Guinea"
2022-02-08T13:04:53.843Z,-13.8407,174.5615,10.0,4.6,Fiji region
2022-02-08T13:05:29.803Z,-6.4149,129.9075,161.57,4.3,Banda Sea
2022-02-08T14:13:01.208Z,-15.2915,-173.3719,7.37,4.3,"86 km NNE of Hihifo, Tonga"
2022-02-08T15:12:37.105Z,-55.6117,-144.9219,10.0,4.8,Pacific-Antarctic Ridge
2022-02-08T15:44:16.893Z,-13.847,174.7816,10.0,4.4,Fiji region
2022-02-08T15:47:01.615Z,-59.4773,-26.0673,35.0,4.4,South Sandwich Islands region
2022-02-08T17:16:36.231Z,-25.0679,179.9244,535.58,4.4,south of the Fiji Islands
2022-02-08T20:01:19.094Z,-59.9216,-26.6954,63.98,4.7,South Sandwich Islands region
2022-02-09T00:14:17.916Z,-1.2534,123.881,10.0,4.1,"126 km ESE of Luwuk, Indonesia"
2022-02-09T01:42:05.283Z,-19.4067,167.835,10.0,4.8,"152 km W of Isangel, Vanuatu"
2022-02-09T03:08:46.124Z,-16.074,167.1828,175.35,3.9,"22 km W of Norsup, Vanuatu"
2022-02-09T04:55:17.964Z,-19.2596,-179.6577,10.0,4.3,"170 km SE of Levuka, Fiji"
2022-02-09T05:05:39.066Z,-29.5643,-71.3497,46.84,4.2,"38 km NNW of La Serena, Chile"
2022-02-09T07:21:59.088Z,-20.7425,-175.5152,10.0,4.9,"54 km NW of Nuku‘alofa, Tonga"
2022-02-09T07:31:13.508Z,-20.4419,-175.6943,10.0,4.5,"92 km NNW of Nuku‘alofa, Tonga"
2022-02-09T09:13:18.436Z,-60.3395,-26.9642,10.0,4.4,South Sandwich Islands region
2022-02-09T09:20:26.892Z,-6.5997,130.2404,59.31,4.1,"298 km WSW of Tual, Indonesia"
2022-02-09T11:35:22.523Z,-29.9462,-176.2675,10.0,4.5,Kermadec Islands region
2022-02-09T11:39:11.889Z,-20.6213,-69.1511,93.38,4.8,"113 km ESE of Iquique, Chile"
2022-02-09T12:49:19.015Z,-23.7312,-179.7261,522.01,4.6,south of the Fiji Islands
2022-02-09T13:22:05.565Z,-19.4628,-177.9494,507.64,4.6,Fiji region
2022-02-09T13:56:25.013Z,-23.7443,-175.8408,10.0,5.0,"282 km SSW of ‘Ohonua, Tonga"
2022-02-09T14:30:31.614Z,-16.0311,-74.5063,10.0,4.7,"30 km SSW of Atiquipa, Peru"
2022-02-09T14:33:38.211Z,-22.6608,171.071,10.0,4.2,southeast of the Loyalty Islands
2022-02-09T14:33:40.797Z,-27.4268,66.4124,10.0,4.5,Indian Ocean Triple Junction
2022-02-09T14:38:31.018Z,-6.1172,149.901,47.83,5.1,"40 km ENE of Kandrian, Papua New Guinea"
2022-02-09T15:10:31.190Z,-6.1785,150.0008,37.99,4.3,"50 km E of Kandrian, Papua New Guinea"
2022-02-09T15:36:35.395Z,-23.401,-175.6969,10.0,4.2,"241 km SSW of ‘Ohonua, Tonga"
2022-02-09T17:09:21.820Z,-55.5284,-144.6928,10.0,5.0,Pacific-Antarctic Ridge
2022-02-09T18:29:01.709Z,-21.5255,-177.1685,295.67,4.8,"206 km W of Haveluloto, Tonga"
2022-02-09T18:34:56.337Z,-6.6247,151.07,10.0,4.6,"157 km SE of Kimbe, Papua New Guinea"
2022-02-09T19:16:50.610Z,-36.9681,179.6194,10.0,4.4,"234 km NE of Gisborne, New Zealand"
2022-02-09T19:27:57.539Z,-56.4952,-26.7052,107.33,4.5,South Sandwich Islands region
2022-02-09T20:38:48.628Z,-15.2046,-173.3506,10.0,4.7,"95 km NNE of Hihifo, Tonga"
2022-02-09T21:09:58.850Z,-4.5998,102.6994,64.22,4.6,"87 km SW of Pagar Alam, Indonesia"
2022-02-09T21:40:21.377Z,-3.8823,145.9137,10.0,4.3,"148 km N of Madang, Papua New Guinea"
2022-02-09T23:33:58.176Z,-57.2155,-25.0898,10.0,5.0,South Sandwich Islands region
2022-02-09T23:42:36.479Z,-21.3809,-178.56,568.55,4.0,
2022-02-10T00:47:46.014Z,-58.3474,-23.035,10.0,5.0,South Sandwich Islands region
2022-02-10T00:54:50.711Z,-24.153,-176.1846,50.81,4.4,south of the Fiji Islands
2022-02-10T01:01:49.011Z,-60.6365,-24.7592,10.0,4.2,South Sandwich Islands region
2022-02-10T01:33:24.613Z,-31.4027,-68.5764,108.12,4.1,"6 km NW of Albardón, Argentina"
2022-02-10T02:33:31.568Z,-20.4263,-11.7489,10.0,4.9,southern Mid-Atlantic Ridge
2022-02-10T03:36:15.183Z,-6.0176,147.8482,10.0,4.5,"59 km N of Finschhafen, Papua New Guinea"
2022-02-10T03:38:23.777Z,-23.6975,179.8593,527.43,4.3,south of the Fiji Islands
2022-02-10T03:56:58.003Z,-59.788,-26.2439,68.49,4.3,South Sandwich Islands region
2022-02-10T04:08:15.681Z,-6.0493,148.444,60.99,4.2,"86 km NE of Finschhafen, Papua New Guinea"
2022-02-10T04:40:52.980Z,-34.1858,179.4818,10.0,5.1,south of the Kermadec Islands
2022-02-10T06:58:31.245Z,-15.0594,167.6764,121.24,4.0,"64 km E of Port-Olry, Vanuatu"
2022-02-10T07:43:01.763Z,-29.9114,-177.0208,10.0,4.1,"Kermadec Islands, New Zealand"
2022-02-10T07:47:37.905Z,-58.7294,-24.7145,10.0,4.1,South Sandwich Islands region
2022-02-10T09:47:19.425Z,-20.2826,-174.4458,45.55,4.9,"52 km S of Pangai, Tonga"
2022-02-10T10:27:32.604Z,-10.3324,-13.1276,10.0,5.5,Ascension Island region
2022-02-10T13:20:39.689Z,-6.4125,129.827,156.14,4.7,Banda Sea
2022-02-10T16:16:15.796Z,-20.6923,-175.4589,10.0,4.9,"56 km NNW of Nuku‘alofa, Tonga"
